fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,229,TRANSPORTATION AND EXPENSE ALLOWANCE,91125,91125,81155
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,245,REIMBURSEMENT TO TRAVELERS,4275,4275,3685
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,270,LOCAL TRANSPORTATION,3000,3000,2250
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,319,CLOTHING,150666,150666,133097
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,618746,618746,529741
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,348,BOOKS AND RELATED MATERIAL,3456,3456,3456
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,350,STATIONERY AND OFFICE SUPPLIES,67308,67308,55396
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,360,REPAIR PARTS AND MATERIAL,688007,688007,513700
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,365,ELECTRICAL SUPPLIES,127080,127080,108800
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,26702,26702,25102
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,1818711,1818711,1723118
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,0,0,996
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,14814,14814,8906
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,20,OVERTIME,145000,145000,145000
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,4500,4500,4500
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,319,CLOTHING,3500,3500,3500
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,18525,18525,16000
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,35625,35625,30625
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,4503435,4503435,4713601
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,3872,3872,6335
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,37957,37957,32410
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,20,OVERTIME,185000,185000,185000
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,11950,11950,11950
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,319,CLOTHING,10304,10304,10195
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,9263,9263,9263
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,71250,71250,71250
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,5,SALARIES AND WAGES - ON PAYROLL,438995960,438995960,447123731
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,11,CONTRACT WAGE - SALARY,12997,12997,4437334
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,12,CONTRACT WAGE - PREVAILING RATE,3009,3009,2625
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,15,SCHEDULE SALARY ADJUSTMENTS,1259297,1259297,2546219
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,20,OVERTIME,20000000,20000000,30000000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,18715370,18715370,18064621
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,22,DUTY AVAILABILITY,15442497,15442497,15896640
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,24,COMPENSATORY TIME PAYMENT,1000000,1000000,1080410
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,28,COOPERATIVE EDUCATION PROGRAM,4436380,4436380,4148800
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,39,STUDENT AS TRAINEES,7125,7125,7125
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,60,SPECIALTY PAY,18039947,18039947,17313977
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,61,DRIVER'S DIFFERENTIAL,3255500,3255500,3210956
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,62,REQUIRED CERTIFICATIONS,150000,150000,90000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,63,FITNESS BENEFIT,990000,990000,990000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,70,TUITION REIMBURSEMENT,425000,425000,525000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,88,FURLOUGH / COMP TIME BUY-BACK,4000000,4000000,4250000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,91,UNIFORM ALLOWANCE,5046000,5046000,4895000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,130,POSTAGE,25463,25463,29168
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,138,IT MAINTENANCE,547000,547000,626575
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,3795020,3795020,3690278
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,149,SOFTWARE MAINTENANCE AND LICENSING,4000,4000,4000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,157,RENTAL EQUIPMENT AND SERVICES,94876,94876,86907
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,159,LEASE/PURCHASE EQUIPMENT,82500,82500,82500
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,160,REPAIR/MAINT PROPERTY,13827,13827,12000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,162,REPAIR/MAINT EQUIPMENT,1109589,1109589,1102426
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,166,DUES  SUBSC & MEM,5150,5150,5150
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,169,TECHNICAL MEETING COSTS,5343,5343,5343
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,181,MOBILE COMMUNICATION SERVICES,392000,392000,312000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,186,PAGERS,400,400,400
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,189,TELEPHONE - NON-CENTREX BILLINGS,148800,148800,148800
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,190,TELEPHONE - NON-CENTREX BILLINGS,114700,114700,118500
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,196,DATA CIRCUITS,188000,188000,188000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,197,TELEPHONE - MAINTENANCE,6800,6800,7000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,229,TRANSPORTATION AND EXPENSE ALLOWANCE,43000,43000,43000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,245,REIMBURSEMENT TO TRAVELERS,6000,6000,6000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,270,LOCAL TRANSPORTATION,1900,1900,1900
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,318,OTHER FUEL,6000,6000,6000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,338,LICENSE STICKER TAG AND PLATES,3915,3915,3915
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,340,MATERIAL AND SUPPLIES,1281102,1281102,1287902
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,767005,767005,764005
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,345,APPARATUS AND INSTRUMENTS,348000,348000,348000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,348,BOOKS AND RELATED MATERIAL,8405,8405,6505
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,350,STATIONERY AND OFFICE SUPPLIES,124758,124758,108080
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,360,REPAIR PARTS AND MATERIAL,256000,256000,256000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,422,OFFICE MACHINES,8000,8000,4000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,424,FURNITURE AND FURNISHINGS,115000,115000,115000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,931,TORT/NON-TORT JUDGMENT,2702000,2702000,2702000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,9000000,9000000,9000000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,9067,PHYSICAL EXAMS,1080000,1080000,1080000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,5,SALARIES AND WAGES - ON PAYROLL,6170830,6170830,6442750
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,11,CONTRACT WAGE - SALARY,0,0,65920
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,15,SCHEDULE SALARY ADJUSTMENTS,11018,11018,21175
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,20,OVERTIME,130000,130000,130000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,213000,213000,230668
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,22,DUTY AVAILABILITY,244000,244000,257520
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,24,COMPENSATORY TIME PAYMENT,54000,54000,70000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,28,COOPERATIVE EDUCATION PROGRAM,63000,63000,64600
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,60,SPECIALTY PAY,240000,240000,245646
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,61,DRIVER'S DIFFERENTIAL,55000,55000,55000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,62,REQUIRED CERTIFICATIONS,17000,17000,17000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,63,FITNESS BENEFIT,9000,9000,9000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,88,FURLOUGH / COMP TIME BUY-BACK,252000,252000,252466
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,91,UNIFORM ALLOWANCE,75000,75000,84500
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,45000,45000,45000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,157500,157500,157500
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,5,SALARIES AND WAGES - ON PAYROLL,22724657,22724657,23419396
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,11,CONTRACT WAGE - SALARY,349,349,235831
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,15,SCHEDULE SALARY ADJUSTMENTS,48332,48332,131010
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,20,OVERTIME,535000,535000,535000
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,854000,854000,881482
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,22,DUTY AVAILABILITY,860000,860000,901320
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,24,COMPENSATORY TIME PAYMENT,138000,138000,100000
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,28,COOPERATIVE EDUCATION PROGRAM,225000,225000,225000
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,60,SPECIALTY PAY,1001000,1001000,1059359
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,61,DRIVER'S DIFFERENTIAL,200000,200000,180000
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,62,REQUIRED CERTIFICATIONS,10000,10000,10000
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,63,FITNESS BENEFIT,35700,35700,35700
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,88,FURLOUGH / COMP TIME BUY-BACK,264000,264000,264000
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,91,UNIFORM ALLOWANCE,330000,330000,293250
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,145500,145500,176800
LOCAL,0740,O HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,247500,247500,247500
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,5,SALARIES AND WAGES - ON PAYROLL,17057334,17057334,18079923
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,11,CONTRACT WAGE - SALARY,19948,19948,20387
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,12,CONTRACT WAGE - PREVAILING RATE,79204,79204,83609
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,15,SCHEDULE SALARY ADJUSTMENTS,38370,38370,65770
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,20,OVERTIME,25000,25000,100000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,32,REIMBURSABLE OVERTIME,50000,50000,250000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,50,STIPENDS,57000,57000,57000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,130,POSTAGE,27068,27068,29609
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,140,PROFESSIONAL AND TECHNICAL SERVICES,2887897,2887897,3924575
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,143,COURT REPORTING,2500,2500,1500
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,154,RENTAL-DATA HARDWARE EQ,12084,12084,10000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,157,RENTAL EQUIPMENT AND SERVICES,5600,5600,5000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,159,LEASE/PURCHASE EQUIPMENT,30583,30583,27847
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,162,REPAIR/MAINT EQUIPMENT,22500,22500,15500
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,166,DUES  SUBSC & MEM,600,600,1000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,178,FREIGHT AND EXPRESS CHARGES,500,500,250
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,181,MOBILE COMMUNICATION SERVICES,151255,151255,143842
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,190,TELEPHONE - NON-CENTREX BILLINGS,94600,94600,84000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,191,TELEPHONE - RELOCATIONS,500,500,500
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,196,DATA CIRCUITS,6100,6100,5400
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,197,TELEPHONE - MAINTENANCE,26005,26005,25805
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,155000,155000,155000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,319,CLOTHING,10000,10000,10000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,348,BOOKS AND RELATED MATERIAL,2500,2500,1000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,350,STATIONERY AND OFFICE SUPPLIES,30620,30620,30620
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,931,TORT/NON-TORT JUDGMENT,300000,300000,300000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,989,REFUND - CANCELLED VOUCHER,150000,150000,100000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,9019,BOARD-UP PROGRAM,0,0,3000000
LOCAL,0200,WATER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,5,SALARIES AND WAGES - ON PAYROLL,2312109,2312109,2362047
LOCAL,0200,WATER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,11,CONTRACT WAGE - SALARY,564,564,674
LOCAL,0200,WATER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,12,CONTRACT WAGE - PREVAILING RATE,22849,22849,23129
LOCAL,0200,WATER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,15,SCHEDULE SALARY ADJUSTMENTS,906,906,2476
LOCAL,0200,WATER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,159,LEASE/PURCHASE EQUIPMENT,2000,2000,1000
LOCAL,0200,WATER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,162,REPAIR/MAINT EQUIPMENT,4400,4400,3400
LOCAL,0200,WATER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,181,MOBILE COMMUNICATION SERVICES,28036,28036,24266
LOCAL,0200,WATER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,20250,20250,17000
LOCAL,0200,WATER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,350,STATIONERY AND OFFICE SUPPLIES,3008,3008,3008
LOCAL,0300,VEHICLE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,5,SALARIES AND WAGES - ON PAYROLL,463551,463551,466371
LOCAL,0300,VEHICLE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,11,CONTRACT WAGE - SALARY,1633,1633,1636
LOCAL,0300,VEHICLE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,149,SOFTWARE MAINTENANCE AND LICENSING,40000,40000,31000
LOCAL,0300,VEHICLE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,162,REPAIR/MAINT EQUIPMENT,3500,3500,3500
LOCAL,0300,VEHICLE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,350,STATIONERY AND OFFICE SUPPLIES,3008,3008,3008
LOCAL,0314,SEWER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,5,SALARIES AND WAGES - ON PAYROLL,1425850,1425850,1463728
LOCAL,0314,SEWER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,11,CONTRACT WAGE - SALARY,3340,3340,3336
LOCAL,0314,SEWER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,12,CONTRACT WAGE - PREVAILING RATE,2978,2978,3014
LOCAL,0314,SEWER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,15,SCHEDULE SALARY ADJUSTMENTS,6512,6512,2874
LOCAL,0314,SEWER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,140,PROFESSIONAL AND TECHNICAL SERVICES,707006,707006,707006
LOCAL,0314,SEWER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,159,LEASE/PURCHASE EQUIPMENT,4000,4000,4000
LOCAL,0314,SEWER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,162,REPAIR/MAINT EQUIPMENT,4000,4000,4000
LOCAL,0314,SEWER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,181,MOBILE COMMUNICATION SERVICES,9346,9346,9346
LOCAL,0314,SEWER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,20250,20250,15000
LOCAL,0314,SEWER FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,350,STATIONERY AND OFFICE SUPPLIES,3008,3008,3008
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,5,SALARIES AND WAGES - ON PAYROLL,12864707,12864707,13259503
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,11,CONTRACT WAGE - SALARY,31746,31746,32639
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,15,SCHEDULE SALARY ADJUSTMENTS,77358,77358,93470
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,20,OVERTIME,24700,24700,24700
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,39,STUDENT AS TRAINEES,21800,21800,21800
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,124,INVESTIGATION COSTS,115632,115632,104069
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,130,POSTAGE,80018,80018,72016
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,135,DELEGATE AGENCIES,3394110,3394110,3394110
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,138,IT MAINTENANCE,341489,341489,307340
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,140,PROFESSIONAL AND TECHNICAL SERVICES,325478,325478,180970
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,143,COURT REPORTING,61150,61150,42100
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,148,TESTING AND INSPECTING,35232,35232,31709
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,150,PUBLICATN & REPRODT-OUT,18280,18280,16452
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,152,ADVERTISING,99648,99648,89683
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,153,PROMOTIONS,3760,3760,3384
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,154,RENTAL-DATA HARDWARE EQ,2668,2668,2401
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,157,RENTAL EQUIPMENT AND SERVICES,35052,35052,31547
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,159,LEASE/PURCHASE EQUIPMENT,6804,6804,6124
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,162,REPAIR/MAINT EQUIPMENT,32288,32288,29059
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,166,DUES  SUBSC & MEM,5229,5229,4706
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,169,TECHNICAL MEETING COSTS,4576,4576,4118
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,179,MESSENGER SERVICES,14418,14418,1000
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,181,MOBILE COMMUNICATION SERVICES,54350,54350,54140
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,190,TELEPHONE - NON-CENTREX BILLINGS,53600,53600,52000
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,196,DATA CIRCUITS,38200,38200,37800
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,197,TELEPHONE - MAINTENANCE,90100,90100,90100
LOCAL,0100,CORPORATE FUND,70,BACP,2005,BACP,229,TRANSPORTATION AND EXPENSE ALLOWANCE,53016,53016,33285
