fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,270,LOCAL TRANSPORTATION,6060
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,350,STATIONERY AND OFFICE SUPPLIES,9915
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,999,CULTURAL PROGRAMMING GRANTS,1138377
GRANTS,0X34,BIOTERRORISM HOSPITAL PREPAREDNESS PGM,41,DEPARTMENT OF PUBLIC HEALTH,2883,BIOTERRORISM HOSPITAL PREP,9651,REIMB - INDIRECT COSTS,731263
GRANTS,0X35,LEAD BASED PAINT HAZARD CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2884,LEAD-BASED PAINT HAZARD,140,PROFESSIONAL AND TECHNICAL SERVICES,376000
GRANTS,0X35,LEAD BASED PAINT HAZARD CONTROL,41,DEPARTMENT OF PUBLIC HEALTH,2884,LEAD-BASED PAINT HAZARD,9651,REIMB - INDIRECT COSTS,24000
GRANTS,0X36,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,5,SALARIES AND WAGES - ON PAYROLL,139732
GRANTS,0X36,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,11,CONTRACT WAGE - SALARY,713
GRANTS,0X36,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,44,FRINGE BENEFITS,59515
GRANTS,0X36,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,140,PROFESSIONAL AND TECHNICAL SERVICES,321043
GRANTS,0X36,MORBIDITY AND RISK BEHAVIOR SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2887,MORBIDITY AND RISK BEHAVIOR,9651,REIMB - INDIRECT COSTS,12997
GRANTS,0X37,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,5,SALARIES AND WAGES - ON PAYROLL,905193
GRANTS,0X37,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,11,CONTRACT WAGE - SALARY,1393
GRANTS,0X37,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,15,SCHEDULE SALARY ADJUSTMENTS,6268
GRANTS,0X37,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,44,FRINGE BENEFITS,396146
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,5,SALARIES AND WAGES - ON PAYROLL,3280622
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,11,CONTRACT WAGE - SALARY,3169
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,15,SCHEDULE SALARY ADJUSTMENTS,9619
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,44,FRINGE BENEFITS,1424390
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,91,UNIFORM ALLOWANCE,13800
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,130,POSTAGE,2170
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,140,PROFESSIONAL AND TECHNICAL SERVICES,118817
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,150,PUBLICATN & REPRODT-OUT,15683
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,160,REPAIR/MAINT PROPERTY,2500
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,166,DUES  SUBSC & MEM,2300
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,169,TECHNICAL MEETING COSTS,7500
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,186,PAGERS,2248
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,190,TELEPHONE - NON-CENTREX BILLINGS,19000
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,229,TRANSPORTATION AND EXPENSE ALLOWANCE,5750
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,245,REIMBURSEMENT TO TRAVELERS,6256
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,270,LOCAL TRANSPORTATION,5046
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,340,MATERIAL AND SUPPLIES,11390
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,348,BOOKS AND RELATED MATERIAL,19000
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,350,STATIONERY AND OFFICE SUPPLIES,19800
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,446,PURCHASE - DATA HARDWARE,18940
GRANTS,0X38,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,9438,REIMBURSEMENT - 2FM,12000
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,5,SALARIES AND WAGES - ON PAYROLL,259401
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,11,CONTRACT WAGE - SALARY,449
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,44,FRINGE BENEFITS,110484
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,50,STIPENDS,1000
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,130,POSTAGE,500
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,138,IT MAINTENANCE,2277
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,140,PROFESSIONAL AND TECHNICAL SERVICES,7466470
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,150,PUBLICATN & REPRODT-OUT,515
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,190,TELEPHONE - NON-CENTREX BILLINGS,1244
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,245,REIMBURSEMENT TO TRAVELERS,18000
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,350,STATIONERY AND OFFICE SUPPLIES,660
GRANTS,0X39,HOUSING OPPORTUNITIES FOR PEOPLE W/ AIDS,41,DEPARTMENT OF PUBLIC HEALTH,2932,HOPWA,9438,REIMBURSEMENT - 2FM,5000
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,5,SALARIES AND WAGES - ON PAYROLL,81673
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,44,FRINGE BENEFITS,34786
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,140,PROFESSIONAL AND TECHNICAL SERVICES,322816
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,245,REIMBURSEMENT TO TRAVELERS,3946
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,5000
GRANTS,0X41,MOSQUITO VECTOR PREVENTION PROGRAM,41,DEPARTMENT OF PUBLIC HEALTH,2960,VECTOR CONTROL TIRE FUND,801,INDIRECT COSTS,78779
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,5,SALARIES AND WAGES - ON PAYROLL,141906
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,11,CONTRACT WAGE - SALARY,353
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,15,SCHEDULE SALARY ADJUSTMENTS,2664
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,44,FRINGE BENEFITS,65180
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,140,PROFESSIONAL AND TECHNICAL SERVICES,239664
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,350,STATIONERY AND OFFICE SUPPLIES,20675
GRANTS,0X42,HIV BEHAVIORAL SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,2978,HIV BEHAVIORAL SURVEILLANCE,801,INDIRECT COSTS,50558
GRANTS,0X44,TATTOO AND BODY ART PIERCING INSPECTION,41,DEPARTMENT OF PUBLIC HEALTH,2998,TATTOO AND BODY ART PIERCING,140,PROFESSIONAL AND TECHNICAL SERVICES,22568
GRANTS,0X44,TATTOO AND BODY ART PIERCING INSPECTION,41,DEPARTMENT OF PUBLIC HEALTH,2998,TATTOO AND BODY ART PIERCING,229,TRANSPORTATION AND EXPENSE ALLOWANCE,1432
GRANTS,0X45,BREASTFEEDING PEER COUNSELING,41,DEPARTMENT OF PUBLIC HEALTH,2983,BREASTFEEDING PEER COUNSELING,140,PROFESSIONAL AND TECHNICAL SERVICES,36000
GRANTS,0X50,TEEN PREGNANCY PREVENTION EVALUATION,41,DEPARTMENT OF PUBLIC HEALTH,,Teen Pregnancy Prevention Eval,140,PROFESSIONAL AND TECHNICAL SERVICES,1000000
GRANTS,0X52,HIV & CARE - MSM & TRANSGENDER,41,DEPARTMENT OF PUBLIC HEALTH,2737,HIV & Care - MSM & Transgender,140,PROFESSIONAL AND TECHNICAL SERVICES,3024000
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,140,PROFESSIONAL AND TECHNICAL SERVICES,29205
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,152,ADVERTISING,9550
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,157,RENTAL EQUIPMENT AND SERVICES,11059
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,270,LOCAL TRANSPORTATION,9550
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,330,FOOD,2514
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,340,MATERIAL AND SUPPLIES,23122
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2807,HOME MOD - CHGO FUND,140,PROFESSIONAL AND TECHNICAL SERVICES,367000
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,48875
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,166,DUES  SUBSC & MEM,277
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,178,FREIGHT AND EXPRESS CHARGES,468
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,245,REIMBURSEMENT TO TRAVELERS,1500
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,270,LOCAL TRANSPORTATION,2932
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,330,FOOD,5124
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,340,MATERIAL AND SUPPLIES,9824
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2804,ILLUSTRATED GUIDE,140,PROFESSIONAL AND TECHNICAL SERVICES,25000
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2817,DISABLED YOUTH EMPLOYMENT PROG,140,PROFESSIONAL AND TECHNICAL SERVICES,1000
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2830,MOPD SPECIAL INITIATIVES SUPP,140,PROFESSIONAL AND TECHNICAL SERVICES,21000
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2830,MOPD SPECIAL INITIATIVES SUPP,340,MATERIAL AND SUPPLIES,6000
GRANTS,0J79,SUBSTANCE ABUSE AND AID PREVENTION PGM,48,MOPD,2805,SUBSTANCE ABUSE/AIDS PREV-H.I.,5,SALARIES AND WAGES - ON PAYROLL,139559
GRANTS,0J79,SUBSTANCE ABUSE AND AID PREVENTION PGM,48,MOPD,2805,SUBSTANCE ABUSE/AIDS PREV-H.I.,11,CONTRACT WAGE - SALARY,340
GRANTS,0J79,SUBSTANCE ABUSE AND AID PREVENTION PGM,48,MOPD,2805,SUBSTANCE ABUSE/AIDS PREV-H.I.,44,FRINGE BENEFITS,60101
GRANTS,0J80,WORK INCENTIVE PLANNING AND ASSISTANCE,48,MOPD,2812,WORK INCENTIVE PLANNING,5,SALARIES AND WAGES - ON PAYROLL,132206
GRANTS,0J80,WORK INCENTIVE PLANNING AND ASSISTANCE,48,MOPD,2812,WORK INCENTIVE PLANNING,11,CONTRACT WAGE - SALARY,675
GRANTS,0J80,WORK INCENTIVE PLANNING AND ASSISTANCE,48,MOPD,2812,WORK INCENTIVE PLANNING,44,FRINGE BENEFITS,56309
GRANTS,0J80,WORK INCENTIVE PLANNING AND ASSISTANCE,48,MOPD,2812,WORK INCENTIVE PLANNING,801,INDIRECT COSTS,22810
GRANTS,0074,AGING-PRIVATELY FUNDED,50,FAMILY AND SUPPORT SERVICES,2910,SENIOR CITIZENS PICNIC SUPPORT,140,PROFESSIONAL AND TECHNICAL SERVICES,25000
GRANTS,0168,WINTER SHELTER HMLS,50,FAMILY AND SUPPORT SERVICES,2822,SERV TAX FD INVEST INCOME WARM,135,DELEGATE AGENCIES,15000
GRANTS,0272,ICJIA GRANT,50,FAMILY AND SUPPORT SERVICES,2831,SAFE HAVENS - SUPERVISED VISIT,135,DELEGATE AGENCIES,155674
GRANTS,0272,ICJIA GRANT,50,FAMILY AND SUPPORT SERVICES,2831,SAFE HAVENS - SUPERVISED VISIT,140,PROFESSIONAL AND TECHNICAL SERVICES,18220
GRANTS,0272,ICJIA GRANT,50,FAMILY AND SUPPORT SERVICES,2831,SAFE HAVENS - SUPERVISED VISIT,245,REIMBURSEMENT TO TRAVELERS,25106
GRANTS,0N99,HEAD START,50,FAMILY AND SUPPORT SERVICES,2860,HEAD START,15,SCHEDULE SALARY ADJUSTMENTS,37329
GRANTS,0869,SHELTER PLUS CARE,50,FAMILY AND SUPPORT SERVICES,2927,SHELTER PLUS CARE,135,DELEGATE AGENCIES,334000
GRANTS,0869,SHELTER PLUS CARE,50,FAMILY AND SUPPORT SERVICES,2936,SHELTER PLUS CARE,135,DELEGATE AGENCIES,165000
GRANTS,0N36,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,140,PROFESSIONAL AND TECHNICAL SERVICES,1600000
GRANTS,0N53,SHELTER PLUS CARE,50,FAMILY AND SUPPORT SERVICES,2938,SHELTER PLUS CARE,135,DELEGATE AGENCIES,11576000
GRANTS,0N53,SHELTER PLUS CARE,50,FAMILY AND SUPPORT SERVICES,2938,SHELTER PLUS CARE,140,PROFESSIONAL AND TECHNICAL SERVICES,3000000
GRANTS,0N78,AREA PLAN ON AGING,50,FAMILY AND SUPPORT SERVICES,2904,AREA PLAN ON AGING - FEDERAL,135,DELEGATE AGENCIES,521000
GRANTS,0N81,EHS - CHILD CARE PARTNERSHIP,50,FAMILY AND SUPPORT SERVICES,2956,EHS - Child Care Partnership,140,PROFESSIONAL AND TECHNICAL SERVICES,1000000
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,5,SALARIES AND WAGES - ON PAYROLL,70003
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,15,SCHEDULE SALARY ADJUSTMENTS,1206
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,44,FRINGE BENEFITS,34376
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,135,DELEGATE AGENCIES,416781
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,140,PROFESSIONAL AND TECHNICAL SERVICES,928677
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,340,MATERIAL AND SUPPLIES,30946
GRANTS,0N84,STED - BRIDGES TO PATHWAYS,50,FAMILY AND SUPPORT SERVICES,2958,STED - Bridges to Pathways,801,INDIRECT COSTS,45011
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,5,SALARIES AND WAGES - ON PAYROLL,4148884
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,11,CONTRACT WAGE - SALARY,14210
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,15,SCHEDULE SALARY ADJUSTMENTS,23826
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,44,FRINGE BENEFITS,1884095
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,135,DELEGATE AGENCIES,3639777
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,140,PROFESSIONAL AND TECHNICAL SERVICES,88775
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,155,RENTAL OF PROPERTY,85487
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,159,LEASE/PURCHASE EQUIPMENT,20247
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,190,TELEPHONE - NON-CENTREX BILLINGS,61253
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,197,TELEPHONE - MAINTENANCE,8274
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,245,REIMBURSEMENT TO TRAVELERS,2000
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,340,MATERIAL AND SUPPLIES,3938
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,9438,REIMBURSEMENT - 2FM,28005
GRANTS,0N88,COMMUNITY SERVICES BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2805,CSBG,9651,REIMB - INDIRECT COSTS,536229
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,5,SALARIES AND WAGES - ON PAYROLL,72101
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,11,CONTRACT WAGE - SALARY,368
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,15,SCHEDULE SALARY ADJUSTMENTS,316
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,44,FRINGE BENEFITS,30709
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,50,STIPENDS,495623
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,130,POSTAGE,1000
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,135,DELEGATE AGENCIES,299902
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,5100
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,150,PUBLICATN & REPRODT-OUT,1000
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,245,REIMBURSEMENT TO TRAVELERS,1400
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,270,LOCAL TRANSPORTATION,2000
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,340,MATERIAL AND SUPPLIES,1500
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,350,STATIONERY AND OFFICE SUPPLIES,2846
GRANTS,0N89,OAA TITLE V / SENIOR COMM. SERVICE EMPL.,50,FAMILY AND SUPPORT SERVICES,2807,OAA TITLE V SENIOR EMPLOYMENT,801,INDIRECT COSTS,4135
GRANTS,0N90,FOSTER GRANDPARENTS,50,FAMILY AND SUPPORT SERVICES,2815,FOSTER GRANDPARENTS,5,SALARIES AND WAGES - ON PAYROLL,126876
GRANTS,0N90,FOSTER GRANDPARENTS,50,FAMILY AND SUPPORT SERVICES,2815,FOSTER GRANDPARENTS,11,CONTRACT WAGE - SALARY,635
GRANTS,0N90,FOSTER GRANDPARENTS,50,FAMILY AND SUPPORT SERVICES,2815,FOSTER GRANDPARENTS,15,SCHEDULE SALARY ADJUSTMENTS,1308
GRANTS,0N90,FOSTER GRANDPARENTS,50,FAMILY AND SUPPORT SERVICES,2815,FOSTER GRANDPARENTS,44,FRINGE BENEFITS,52959
GRANTS,0N90,FOSTER GRANDPARENTS,50,FAMILY AND SUPPORT SERVICES,2815,FOSTER GRANDPARENTS,50,STIPENDS,307843
GRANTS,0N90,FOSTER GRANDPARENTS,50,FAMILY AND SUPPORT SERVICES,2815,FOSTER GRANDPARENTS,140,PROFESSIONAL AND TECHNICAL SERVICES,5558
GRANTS,0N90,FOSTER GRANDPARENTS,50,FAMILY AND SUPPORT SERVICES,2815,FOSTER GRANDPARENTS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,29288
