fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
GRANTS,0K25,NEIGHBORHOOD STABILIZATION,54,HOUSING AND ECONOMIC DEVELOPMT,2815,2815 - NEIGHBORHOOD STABILIZATION 3,801,INDIRECT COSTS,160000,160000,160003
GRANTS,0K28,IKE PROPERTY BUYOUT,54,HOUSING AND ECONOMIC DEVELOPMT,2847,2847 - IKE PROPERTY BUYOUT PROGRAM,140,PROF & TECHNICAL SERVICES,328000,328000,0
GRANTS,0K28,IKE PROPERTY BUYOUT,54,HOUSING AND ECONOMIC DEVELOPMT,2851,2851 - IKE SPIEGEL LOFTS/TOWN CENTER,140,PROF & TECHNICAL SERVICES,5500000,5500000,5500000
GRANTS,0K29,GREEN EXCHANGE,54,HOUSING AND ECONOMIC DEVELOPMT,2864,2864 - GREEN EXCHANGE,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0K30,CMAP ENERGY GRANT,54,HOUSING AND ECONOMIC DEVELOPMT,2853,2853 - CMAP ENERGY GRANT,140,PROF & TECHNICAL SERVICES,1100000,1100000,808000
GRANTS,0K30,CMAP ENERGY GRANT,54,HOUSING AND ECONOMIC DEVELOPMT,2856,2856 - ROOFTOP SOLAR CHALLENGE,140,PROF & TECHNICAL SERVICES,1013000,1013000,822000
GRANTS,0K32,FORECLOSURE PREVENTION,54,HOUSING AND ECONOMIC DEVELOPMT,2868,2868 - FORECLOSURE PREVENTION PROGRAM,135,DELEGATE AGENCIES,1130000,1130000,946000
GRANTS,0K32,FORECLOSURE PREVENTION,54,HOUSING AND ECONOMIC DEVELOPMT,2868,2868 - FORECLOSURE PREVENTION PROGRAM,140,PROF & TECHNICAL SERVICES,0,0,1266000
GRANTS,0K32,FORECLOSURE PREVENTION,54,HOUSING AND ECONOMIC DEVELOPMT,2868,2868 - FORECLOSURE PREVENTION PROGRAM,801,INDIRECT COSTS,0,0,48000
GRANTS,0K43,CHOICE NEIGHBORHOODS IMPLEMENTATION,54,HOUSING AND ECONOMIC DEVELOPMT,2863,2863 - CHOICE NEIGHBORHOODS IMPLEM,5,SALARIES AND WAGES - ON PAYROLL,0,0,57164
GRANTS,0K43,CHOICE NEIGHBORHOODS IMPLEMENTATION,54,HOUSING AND ECONOMIC DEVELOPMT,2863,2863 - CHOICE NEIGHBORHOODS IMPLEM,15,SCHEDULE SALARY ADJ,0,0,1524
GRANTS,0K43,CHOICE NEIGHBORHOODS IMPLEMENTATION,54,HOUSING AND ECONOMIC DEVELOPMT,2863,2863 - CHOICE NEIGHBORHOODS IMPLEM,44,FRINGE BENEFITS,0,0,24308
GRANTS,0K43,CHOICE NEIGHBORHOODS IMPLEMENTATION,54,HOUSING AND ECONOMIC DEVELOPMT,2863,2863 - CHOICE NEIGHBORHOODS IMPLEM,140,PROF & TECHNICAL SERVICES,766000,766000,657004
GRANTS,0K43,CHOICE NEIGHBORHOODS IMPLEMENTATION,54,HOUSING AND ECONOMIC DEVELOPMT,2863,2863 - CHOICE NEIGHBORHOODS IMPLEM,801,INDIRECT COSTS,0,0,26000
GRANTS,0K44,CHICAGO COMMUNITY SMALL GRANTS,54,HOUSING AND ECONOMIC DEVELOPMT,2865,2865 - CHICAGO COMMUNITY SMALL GRANTS,140,PROF & TECHNICAL SERVICES,25000,25000,25000
GRANTS,0K45,MISC. DHED PRIVATE FUNDED GRANTS,54,HOUSING AND ECONOMIC DEVELOPMT,2869,2869 - GRAHAM FOUNDATION,140,PROF & TECHNICAL SERVICES,0,0,15000
GRANTS,0K45,MISC. DHED PRIVATE FUNDED GRANTS,54,HOUSING AND ECONOMIC DEVELOPMT,2869,2869 - GRAHAM FOUNDATION,410,EQUIPMENT FOR BUILDINGS,0,0,5000
GRANTS,0K45,MISC. DHED PRIVATE FUNDED GRANTS,54,HOUSING AND ECONOMIC DEVELOPMT,2871,2871 - RICHARD H. DRIEHAUS LANDMARKS,140,PROF & TECHNICAL SERVICES,0,0,15000
GRANTS,0K45,MISC. DHED PRIVATE FUNDED GRANTS,54,HOUSING AND ECONOMIC DEVELOPMT,2873,2873 - NATL. TRUST PRES. DIGITIZATION,140,PROF & TECHNICAL SERVICES,0,0,5000
GRANTS,0M02,OEMC,58,OEMC,2812,2812 - METROPOLITAN MEDICAL RESPONSE,342,DRUGS MED AND CHEM MATL S,51000,51000,0
GRANTS,0M02,OEMC,58,OEMC,2826,2826 - COM ED - WEATHERIZATION,140,PROF & TECHNICAL SERVICES,50000,50000,50000
GRANTS,0M02,OEMC,58,OEMC,2835,2835 - NEXTEL FREQUENCY RECONFIG,140,PROF & TECHNICAL SERVICES,500000,500000,500000
GRANTS,0M04,OEMC,58,OEMC,2841,2841 - PORT SECURITY 2007,140,PROF & TECHNICAL SERVICES,2288000,2288000,0
GRANTS,0M05,OEMC,58,OEMC,2843,2843 - URBAN AREA SECURITIES INITIATI,5,SALARIES AND WAGES - ON PAYROLL,82736,82736,0
GRANTS,0M05,OEMC,58,OEMC,2843,2843 - URBAN AREA SECURITIES INITIATI,44,FRINGE BENEFITS,34253,34253,0
GRANTS,0M05,OEMC,58,OEMC,2843,2843 - URBAN AREA SECURITIES INITIATI,140,PROF & TECHNICAL SERVICES,10682011,10682011,0
GRANTS,0M05,OEMC,58,OEMC,2844,2844 - PORT SECURITY 2008,140,PROF & TECHNICAL SERVICES,966000,966000,0
GRANTS,0M05,OEMC,58,OEMC,2852,2852 - REGIONAL CATASTROPHIC PREPARE,140,PROF & TECHNICAL SERVICES,3560000,3560000,0
GRANTS,0M05,OEMC,58,OEMC,2853,2853 - BUFFER ZONE PROTECTION,140,PROF & TECHNICAL SERVICES,700000,700000,0
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2856,2856 - METROPOLITAN MEDICAL RESPONSE,140,PROF & TECHNICAL SERVICES,237000,237000,0
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2857,2857 - URBAN AREAS SECURITY INITIATIV,5,SALARIES AND WAGES - ON PAYROLL,667110,667110,0
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2857,2857 - URBAN AREAS SECURITY INITIATIV,15,SCHEDULE SALARY ADJ,2830,2830,0
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2857,2857 - URBAN AREAS SECURITY INITIATIV,44,FRINGE BENEFITS,252622,252622,0
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2857,2857 - URBAN AREAS SECURITY INITIATIV,140,PROF & TECHNICAL SERVICES,33077438,33077438,0
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2859,2859 - REGIONAL CATASTROPHIC PREPARE,5,SALARIES AND WAGES - ON PAYROLL,337848,337848,93036
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2859,2859 - REGIONAL CATASTROPHIC PREPARE,44,FRINGE BENEFITS,136175,136175,35784
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2859,2859 - REGIONAL CATASTROPHIC PREPARE,140,PROF & TECHNICAL SERVICES,3142977,3142977,3071180
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2861,2861 - BUFFER ZONE PROTECTION,140,PROF & TECHNICAL SERVICES,2211000,2211000,0
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2873,2873 - PORT SECURITY GRANT 2007 SUPPL,140,PROF & TECHNICAL SERVICES,680000,680000,0
GRANTS,0M07,PRIVATE FUNDED GRANTS,84,CHICAGO DEPT OF TRANSPORTATION,2901,2901 - OUTSIDE FUNDING CONTRIBUTIONS,540,CONSTR BLDG/STRUCTURE,1000000,1000000,1000000
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2868,2868 - CITIZEN CORP PROGRAM 2010,140,PROF & TECHNICAL SERVICES,5000,5000,0
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2869,2869 - BUFFER ZONE PROTECTION 2010,140,PROF & TECHNICAL SERVICES,1400000,1400000,1400000
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2872,2872 - EMERGENCY OPERATIONS CENTER,140,PROF & TECHNICAL SERVICES,1000000,1000000,955000
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2874,2874 - METROPOLITAN MEDICAL RESPONSE,342,DRUGS MED AND CHEM MATL S,318000,318000,0
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2875,2875 - PORT SECURITY GRANT 2010,140,PROF & TECHNICAL SERVICES,841000,841000,840000
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2876,2876 - REGIONAL CATASTROPHIC PREPARE,140,PROF & TECHNICAL SERVICES,3570000,3570000,3570000
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2877,2877 - URBAN AREAS SECURITY INITIATIV,5,SALARIES AND WAGES - ON PAYROLL,1183122,1183122,683421
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2877,2877 - URBAN AREAS SECURITY INITIATIV,15,SCHEDULE SALARY ADJ,1422,1422,1593
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2877,2877 - URBAN AREAS SECURITY INITIATIV,44,FRINGE BENEFITS,493153,493153,262860
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2877,2877 - URBAN AREAS SECURITY INITIATIV,140,PROF & TECHNICAL SERVICES,35432303,35432303,29956122
GRANTS,0M11,FEDERAL USEPA,58,OEMC,2886,2886 - EMERGENCY MGMT ASSISTANCE,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M11,FEDERAL USEPA,58,OEMC,2887,2887 - CITIZEN CORP PROGRAM,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M11,FEDERAL USEPA,58,OEMC,2888,2888 - HAZARD MITIGATION,140,PROF & TECHNICAL SERVICES,0,0,500000
GRANTS,0M13,OEMC - PUBLIC SAFETY,58,OEMC,2880,2880 - JP MORGAN CHASE FOUNDATION,140,PROF & TECHNICAL SERVICES,845000,845000,575000
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2881,2881 - BUFFER ZONE PROTECTION PROGRAM,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2883,2883 - URBAN AREAS SECURITY INITIATIV,5,SALARIES AND WAGES - ON PAYROLL,340308,340308,947314
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2883,2883 - URBAN AREAS SECURITY INITIATIV,15,SCHEDULE SALARY ADJ,0,0,6147
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2883,2883 - URBAN AREAS SECURITY INITIATIV,44,FRINGE BENEFITS,140888,140888,389832
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2883,2883 - URBAN AREAS SECURITY INITIATIV,140,PROF & TECHNICAL SERVICES,31524804,31524804,30535366
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2884,2884 - METRO MEDICAL RESPONSE SYSTEM,140,PROF & TECHNICAL SERVICES,282000,282000,282000
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2885,2885 - REGIONAL CATASTROPHIC PREP.,140,PROF & TECHNICAL SERVICES,1282000,1282000,1282000
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2889,2889 - METRO MEDICAL RESPONSE SYSTEM,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2890,2890 - URBAN AREAS SECURITY INITIATIV,140,PROF & TECHNICAL SERVICES,0,0,25000000
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2891,2891 - BUFFER ZONE PROTECTION PROGRAM,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2892,2892 - EMERGENCY MGMT ASSISTANCE,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2893,2893 - VIDEO SURVEILLANCE NETWORK,140,PROF & TECHNICAL SERVICES,1000000,1000000,1000000
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2894,2894 - SECURING THE CITIES,140,PROF & TECHNICAL SERVICES,0,0,8000000
GRANTS,0M22,DIRECT PRIVATE,84,CHICAGO DEPT OF TRANSPORTATION,2934,2934 - LED TRAFFIC SIGNAL UPGRADE,540,CONSTR BLDG/STRUCTURE,472000,472000,0
GRANTS,0M27,IGIG,84,CHICAGO DEPT OF TRANSPORTATION,2938,2938 - IGIG,140,PROF & TECHNICAL SERVICES,0,0,800000
GRANTS,0M28,FEDERAL SECTION 117,84,CHICAGO DEPT OF TRANSPORTATION,2937,2937 - FEDERAL SECTION 117,140,PROF & TECHNICAL SERVICES,0,0,397000
GRANTS,0M29,TCSP FEDERAL THROUGH STATE,84,CHICAGO DEPT OF TRANSPORTATION,2936,2936 - COMM. AND SYSTEM PRESERVATION,140,PROF & TECHNICAL SERVICES,47000,47000,0
GRANTS,0M29,TCSP FEDERAL THROUGH STATE,84,CHICAGO DEPT OF TRANSPORTATION,2936,2936 - COMM. AND SYSTEM PRESERVATION,540,CONSTR BLDG/STRUCTURE,0,0,1040000
GRANTS,0M35,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,84,CHICAGO DEPT OF TRANSPORTATION,2884,2884 - EPA SECTION 319,140,PROF & TECHNICAL SERVICES,0,0,400000
GRANTS,0M35,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,84,CHICAGO DEPT OF TRANSPORTATION,2973,2973 - METRO WATER RECLAMATION DIST.,140,PROF & TECHNICAL SERVICES,0,0,5000000
GRANTS,0M39,OEMC GRANTS 2013,5,OFFICE OF BUDGET & MANAGEMENT,2807,2807 - URBAN AREA SECURITY INITIATIVE,5,SALARIES AND WAGES - ON PAYROLL,0,0,158684
GRANTS,0M39,OEMC GRANTS 2013,5,OFFICE OF BUDGET & MANAGEMENT,2807,2807 - URBAN AREA SECURITY INITIATIVE,44,FRINGE BENEFITS,0,0,64661
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2811,2811 - URBAN AREA SECURITY INITIATIVE,140,PROF & TECHNICAL SERVICES,0,0,32000000
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2820,2820 - EMERGENCY MGMT ASSISTANCE,140,PROF & TECHNICAL SERVICES,0,0,630000
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2831,2831 - PORT SECURITY GRANT,140,PROF & TECHNICAL SERVICES,169000,169000,4236000
GRANTS,0M40,OEMC GRANTS 2014,58,OEMC,2802,2802 - EMERGENCY MGMT ASSISTANCE GRAN,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0N01,IDCEO-YOUTH PROGRAM,50,FAMILY AND SUPPORT SERVICES,2811,2811 - WORKFORCE INVESTMENT ACT - YTH,5,SALARIES AND WAGES - ON PAYROLL,886210,886210,0
GRANTS,0N01,IDCEO-YOUTH PROGRAM,50,FAMILY AND SUPPORT SERVICES,2811,2811 - WORKFORCE INVESTMENT ACT - YTH,15,SCHEDULE SALARY ADJ,1496,1496,0
GRANTS,0N01,IDCEO-YOUTH PROGRAM,50,FAMILY AND SUPPORT SERVICES,2811,2811 - WORKFORCE INVESTMENT ACT - YTH,44,FRINGE BENEFITS,331862,331862,0
GRANTS,0N01,IDCEO-YOUTH PROGRAM,50,FAMILY AND SUPPORT SERVICES,2811,2811 - WORKFORCE INVESTMENT ACT - YTH,135,DELEGATE AGENCIES,7273337,7273337,0
GRANTS,0N01,IDCEO-YOUTH PROGRAM,50,FAMILY AND SUPPORT SERVICES,2811,2811 - WORKFORCE INVESTMENT ACT - YTH,140,PROF & TECHNICAL SERVICES,621552,621552,0
GRANTS,0N01,IDCEO-YOUTH PROGRAM,50,FAMILY AND SUPPORT SERVICES,2811,2811 - WORKFORCE INVESTMENT ACT - YTH,242,REIMBURSEMENT OUT-STATE,12777,12777,0
GRANTS,0N01,IDCEO-YOUTH PROGRAM,50,FAMILY AND SUPPORT SERVICES,2811,2811 - WORKFORCE INVESTMENT ACT - YTH,270,LOCAL TRANSPORTATION,12777,12777,0
GRANTS,0N01,IDCEO-YOUTH PROGRAM,50,FAMILY AND SUPPORT SERVICES,2811,2811 - WORKFORCE INVESTMENT ACT - YTH,350,STATIONERY AND OFFICE SUPPL,39331,39331,0
GRANTS,0N01,IDCEO-YOUTH PROGRAM,50,FAMILY AND SUPPORT SERVICES,2811,2811 - WORKFORCE INVESTMENT ACT - YTH,801,INDIRECT COSTS,100000,100000,0
GRANTS,0N01,IDCEO-YOUTH PROGRAM,50,FAMILY AND SUPPORT SERVICES,2811,2811 - WORKFORCE INVESTMENT ACT - YTH,999,CULURL PROG/DELVP GRANT,97658,97658,0
GRANTS,0N02,AMERICA'S PROMISE - ALLIANCE FOR YOUTH,50,FAMILY AND SUPPORT SERVICES,2893,2893 - PRIVATE DONATIONS,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0N03,CHA FAMILY SUPPORTIVE SERVICES,50,FAMILY AND SUPPORT SERVICES,2859,2859 - CHA SUMMER NUTRITION,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0N03,CHA FAMILY SUPPORTIVE SERVICES,50,FAMILY AND SUPPORT SERVICES,2896,2896 - CHA FAMILY SUPPORTIVE SERVICES,5,SALARIES AND WAGES - ON PAYROLL,125203,125203,125203
GRANTS,0N03,CHA FAMILY SUPPORTIVE SERVICES,50,FAMILY AND SUPPORT SERVICES,2896,2896 - CHA FAMILY SUPPORTIVE SERVICES,44,FRINGE BENEFITS,46885,46885,48156
GRANTS,0N03,CHA FAMILY SUPPORTIVE SERVICES,50,FAMILY AND SUPPORT SERVICES,2896,2896 - CHA FAMILY SUPPORTIVE SERVICES,140,PROF & TECHNICAL SERVICES,1326912,1326912,1326641
GRANTS,0N06,ILLINOIS EARLY HEARING DETECTION PROGRAM,50,FAMILY AND SUPPORT SERVICES,2939,2939 - EARLY HEARING AND DETECTION,140,PROF & TECHNICAL SERVICES,11000,11000,0
GRANTS,0N15,ONE SUMMER CHICAGO PLUS,50,FAMILY AND SUPPORT SERVICES,2940,2940 - ONE SUMMER PLUS,140,PROF & TECHNICAL SERVICES,265000,0,0
GRANTS,0P04,HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2882,2882 - NAT. EXPLOSIVES DETECT. CANINE,6,SALARY PROVISION,601000,601000,758000
GRANTS,0P04,HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2882,2882 - NAT. EXPLOSIVES DETECT. CANINE,140,PROF & TECHNICAL SERVICES,81000,81000,0
GRANTS,0P04,HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2921,2921 - TRANSIT SECURITY,5,SALARIES AND WAGES - ON PAYROLL,991784,991784,700531
GRANTS,0P04,HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2921,2921 - TRANSIT SECURITY,6,SALARY PROVISION,0,0,3005588
GRANTS,0P04,HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2921,2921 - TRANSIT SECURITY,15,SCHEDULE SALARY ADJ,2814,2814,0
GRANTS,0P04,HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2921,2921 - TRANSIT SECURITY,44,FRINGE BENEFITS,371395,371395,297881
GRANTS,0P04,HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2921,2921 - TRANSIT SECURITY,140,PROF & TECHNICAL SERVICES,134000,134000,432000
GRANTS,0P04,HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2921,2921 - TRANSIT SECURITY,245,REIMBURSEMENT TRAVELERS,18000,18000,14000
GRANTS,0P04,HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2921,2921 - TRANSIT SECURITY,330,FOOD,0,0,3000
GRANTS,0P04,HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2921,2921 - TRANSIT SECURITY,340,MATERIAL AND SUPPLIES,221992,221992,0
GRANTS,0P04,HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2921,2921 - TRANSIT SECURITY,445,TECH AND SCIENTIFIC EQUIP,175015,175015,613000
GRANTS,0P07,DEPT. OF ENVIRONMENT - FEDERAL,72,DEPARTMENT OF ENVIRONMENT,2931,2931 - HEGEWISCH MARSH RESTORATION,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0P07,DEPT. OF ENVIRONMENT - FEDERAL,72,DEPARTMENT OF ENVIRONMENT,2931,2931 - HEGEWISCH MARSH RESTORATION,801,INDIRECT COSTS,0,0,0
GRANTS,0P07,DEPT. OF ENVIRONMENT - FEDERAL,72,DEPARTMENT OF ENVIRONMENT,2972,2972 - URBAN BIRD TREATY EXISTING CTY,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0P07,DEPT. OF ENVIRONMENT - FEDERAL,84,CHICAGO DEPT OF TRANSPORTATION,2951,2951 - HEGEWISCH MARSH COASTAL WET.,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0P07,DEPT. OF ENVIRONMENT - FEDERAL,84,CHICAGO DEPT OF TRANSPORTATION,2951,2951 - HEGEWISCH MARSH COASTAL WET.,801,INDIRECT COSTS,6000,6000,0
GRANTS,0P07,DEPT. OF ENVIRONMENT - FEDERAL,84,CHICAGO DEPT OF TRANSPORTATION,2962,2962 - URBAN BIRD TREATY,140,PROF & TECHNICAL SERVICES,30000,30000,10000
GRANTS,0P07,DEPT. OF ENVIRONMENT - FEDERAL,88,DEPT OF WATER MANAGEMENT,2800,2800 - URBAN BIRD TREATY,140,PROF & TECHNICAL SERVICES,30000,30000,0
GRANTS,0P11,2007 BRYNE JUSTICE ASSISTANCE,57,DEPARTMENT OF POLICE,2919,2919 - 2007 BYRNE JUSTICE ASSISTANCE,340,MATERIAL AND SUPPLIES,20000,20000,0
GRANTS,0P11,2007 BRYNE JUSTICE ASSISTANCE,57,DEPARTMENT OF POLICE,2919,2919 - 2007 BYRNE JUSTICE ASSISTANCE,450,VEHICLES,20000,20000,0
GRANTS,0P11,2007 BRYNE JUSTICE ASSISTANCE,57,DEPARTMENT OF POLICE,2919,2919 - 2007 BYRNE JUSTICE ASSISTANCE,9016,DELEGATE AGENCIES,214000,214000,0
GRANTS,0P12,U.S. DEPT OF ENERGY,41,DEPARTMENT OF PUBLIC HEALTH,2718,2718 - HMEP PLANNING,140,PROF & TECHNICAL SERVICES,32000,32000,32000
GRANTS,0P12,U.S. DEPT OF ENERGY,41,DEPARTMENT OF PUBLIC HEALTH,2718,2718 - HMEP PLANNING,150,PUBLICATN & REPRODT-OUT,1000,1000,1000
GRANTS,0P12,U.S. DEPT OF ENERGY,41,DEPARTMENT OF PUBLIC HEALTH,2718,2718 - HMEP PLANNING,801,INDIRECT COSTS,7000,7000,7000
GRANTS,0P12,U.S. DEPT OF ENERGY,72,DEPARTMENT OF ENVIRONMENT,2923,2923 - ETHANOL TO HYDROGEN VEHICLE,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0P12,U.S. DEPT OF ENERGY,72,DEPARTMENT OF ENVIRONMENT,2932,2932 - CMAQ EMISSIONS REDUCTION,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0P12,U.S. DEPT OF ENERGY,72,DEPARTMENT OF ENVIRONMENT,2933,2933 - CMAQ BICYCLE FLEET,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0P12,U.S. DEPT OF ENERGY,72,DEPARTMENT OF ENVIRONMENT,2940,2940 - CMAQ FY07 DIESEL FLEET RETROFI,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0P12,U.S. DEPT OF ENERGY,72,DEPARTMENT OF ENVIRONMENT,2973,2973 - HAZARDOUS MATERIALS EMERG PREP,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0P12,U.S. DEPT OF ENERGY,72,DEPARTMENT OF ENVIRONMENT,2973,2973 - HAZARDOUS MATERIALS EMERG PREP,150,PUBLICATN & REPRODT-OUT,0,0,0
GRANTS,0P12,U.S. DEPT OF ENERGY,72,DEPARTMENT OF ENVIRONMENT,2973,2973 - HAZARDOUS MATERIALS EMERG PREP,801,INDIRECT COSTS,0,0,0
GRANTS,0P12,U.S. DEPT OF ENERGY,84,CHICAGO DEPT OF TRANSPORTATION,2942,2942 - CMAQ - BICYCLE FLEET PROGRAM,140,PROF & TECHNICAL SERVICES,80000,80000,80000
GRANTS,0P12,U.S. DEPT OF ENERGY,84,CHICAGO DEPT OF TRANSPORTATION,2943,2943 - CMAQ - EMISSIONS REDUCTION,140,PROF & TECHNICAL SERVICES,1739000,1739000,1739000
GRANTS,0P12,U.S. DEPT OF ENERGY,84,CHICAGO DEPT OF TRANSPORTATION,2944,2944 - CMAQ - DIESEL FLEET RETROFIT,140,PROF & TECHNICAL SERVICES,473000,473000,473000
GRANTS,0P12,U.S. DEPT OF ENERGY,84,CHICAGO DEPT OF TRANSPORTATION,2949,2949 - ETHANOL TO HYDROGEN,140,PROF & TECHNICAL SERVICES,1980000,1980000,1980000
GRANTS,0P14,DEPT OF GENERAL SERVICES PROGRAMS,38,FLEET AND FACILITY MGMT,2836,2836 - STREETERVILLE THORIUM MORATORM,140,PROF & TECHNICAL SERVICES,2589000,2589000,1420937
GRANTS,0P14,DEPT OF GENERAL SERVICES PROGRAMS,38,FLEET AND FACILITY MGMT,2836,2836 - STREETERVILLE THORIUM MORATORM,340,MATERIAL AND SUPPLIES,0,0,222250
GRANTS,0P14,DEPT OF GENERAL SERVICES PROGRAMS,38,FLEET AND FACILITY MGMT,2836,2836 - STREETERVILLE THORIUM MORATORM,540,CONSTR BLDG/STRUCTURE,0,0,2756813
GRANTS,0P14,DEPT OF GENERAL SERVICES PROGRAMS,72,DEPARTMENT OF ENVIRONMENT,2925,2925 - CHICAGO DIESEL RETROFIT FLEET,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0P14,DEPT OF GENERAL SERVICES PROGRAMS,84,CHICAGO DEPT OF TRANSPORTATION,2948,2948 - CMAQ - CHICAGO DIESEL RETROFIT,140,PROF & TECHNICAL SERVICES,1118000,1118000,1118000
GRANTS,0P16,USEPA - FEDERAL,38,FLEET AND FACILITY MGMT,2837,2837 - BROWNFIELDS ASSESSMENT,140,PROF & TECHNICAL SERVICES,0,0,400000
GRANTS,0P16,USEPA - FEDERAL,41,DEPARTMENT OF PUBLIC HEALTH,2714,2714 - AIR POLLUTION CONTROL PROGRAM,5,SALARIES AND WAGES - ON PAYROLL,132180,132180,164098
GRANTS,0P16,USEPA - FEDERAL,41,DEPARTMENT OF PUBLIC HEALTH,2714,2714 - AIR POLLUTION CONTROL PROGRAM,15,SCHEDULE SALARY ADJ,1128,1128,0
GRANTS,0P16,USEPA - FEDERAL,41,DEPARTMENT OF PUBLIC HEALTH,2714,2714 - AIR POLLUTION CONTROL PROGRAM,44,FRINGE BENEFITS,237492,237492,247902
GRANTS,0P16,USEPA - FEDERAL,41,DEPARTMENT OF PUBLIC HEALTH,2714,2714 - AIR POLLUTION CONTROL PROGRAM,801,INDIRECT COSTS,41200,41200,0
GRANTS,0P16,USEPA - FEDERAL,41,DEPARTMENT OF PUBLIC HEALTH,2717,2717 - GREEN HEALTHCARE INITIATIVE,140,PROF & TECHNICAL SERVICES,92412,92412,0
GRANTS,0P16,USEPA - FEDERAL,41,DEPARTMENT OF PUBLIC HEALTH,2717,2717 - GREEN HEALTHCARE INITIATIVE,801,INDIRECT COSTS,30588,30588,0
GRANTS,0P16,USEPA - FEDERAL,72,DEPARTMENT OF ENVIRONMENT,2810,2810 - AIR POLLUTION CONTROL,5,SALARIES AND WAGES - ON PAYROLL,0,0,0
